full_word,sentence_word_index,total_word_index,score
julien,6,7625,0.9731453061103821
rênal,42,7692,0.8167224526405334
mourir,9,7726,0.4709656238555908
rousseau,8,7853,0.996383547782898
julien,6,7950,0.9419773817062378
sorel,0,8028,0.7819838523864746
julien,4,8045,0.6956742405891418
rênal,9,8113,0.9972755312919617
rênal,3,8299,0.9865911602973938
durand,0,8320,0.9718908071517944
durand,0,8320,0.986778736114502
écria,97,8417,0.4285307228565216
rênal,101,8421,0.9974042773246765
rênal,188,8508,0.996113657951355
julien,12,8592,0.6875554919242859
rênal,61,8641,0.9967526793479919
rênal,108,8688,0.9951916933059692
rênal,3,8763,0.9977483153343201
gagner,15,8868,0.9694061875343323
gagner,15,8868,0.646501362323761
julien,0,9052,0.9772045016288757
julien,40,9519,0.6288038492202759
napoléon,8,9532,0.6797568798065186
vieillard,2,9573,0.948384165763855
vieillard,2,9573,0.7378283143043518
vieillard,2,9573,0.8050215840339661
julien,0,9590,0.8728690147399902
julien,1,9638,0.40451887249946594
beauharnais,28,9741,0.6064965724945068
julien,5,9748,0.9205196499824524
bonaparte,22,9765,0.986047625541687
bonaparte,1,9866,0.9117815494537354
julien,0,10198,0.9982296824455261
tressaillit,1,10199,0.997771680355072
tressaillit,1,10199,0.8813185691833496
tressaillit,1,10199,0.6766841411590576
tressaillit,1,10199,0.9383650422096252
julien,6,10237,0.996437668800354
louis,19,10271,0.9996681213378906
jenrel,20,10272,0.998958945274353
jenrel,20,10272,0.9944366216659546
julien,34,10322,0.905930757522583
julien,3,10354,0.5969141125679016
julien,2,10394,0.9995917677879333
julien,32,10434,0.5820667147636414
julien,0,10497,0.9549022316932678
rênal,7,10524,0.98319411277771
stanislas,15,10604,0.9989181756973267
stanislas,15,10604,0.9005120396614075
stanislas,15,10604,0.9848127961158752
xavier,17,10606,0.9637053608894348
rênal,13,10631,0.9829009175300598
mozart,0,10690,0.860137939453125
rênal,21,10715,0.9707424640655518
rênal,25,10804,0.9280524849891663
rênal,2,10866,0.9733258485794067
approcha,5,10869,0.9815434813499451
approcha,5,10869,0.6702336668968201
approcha,5,10869,0.37372907996177673
julien,0,10888,0.9961304664611816
tourné,1,10889,0.9872615337371826
tourné,1,10889,0.8191452026367188
julien,0,10928,0.5095540285110474
rênal,16,10944,0.9942945837974548
rênal,2,10975,0.9269865155220032
julien,0,11031,0.555512547492981
rênal,2,11062,0.9487410187721252
étonna,4,11177,0.9501727819442749
étonna,4,11177,0.5392987132072449
rênal,2,11201,0.9815371632575989
julien,13,11212,0.9734370112419128
rênal,2,11348,0.984693169593811
julien,20,11366,0.5953561067581177
rênal,9,11443,0.9968470931053162
rênal,16,11528,0.9947128891944885
rênal,25,11611,0.9743298888206482
rênal,2,11742,0.9200662970542908
trouva,3,11743,0.9914922118186951
trouva,3,11743,0.8644101619720459
trouva,3,11743,0.5047729015350342
rênal,5,11845,0.9923573732376099
julien,0,11874,0.9994971752166748
rougit,1,11875,0.9987645149230957
rougit,1,11875,0.9528282284736633
rougit,1,11875,0.7298893332481384
rênal,22,11926,0.8998019695281982
julien,31,11935,0.27685466408729553
julien,37,12002,0.9917502999305725
rênal,59,12024,0.9891256093978882
rênal,9,12099,0.9936285614967346
julien,68,12158,0.7214034795761108
julien,88,12178,0.9994897842407227
sorel,89,12179,0.9997326731681824
sorel,89,12179,0.9532529711723328
rendra,2,12268,0.684802770614624
rendra,2,12268,0.5385658740997314
julien,0,12310,0.9589415788650513
rênal,12,12322,0.9003911018371582
rênal,7,12496,0.9644799828529358
rênal,14,12569,0.9810848236083984
rênal,3,12658,0.9995143413543701
julien,37,12692,0.6341195702552795
julien,3,12714,0.7909685373306274
rênal,7,12735,0.9981568455696106
curé,19,12747,0.6606675982475281
rênal,3,12839,0.9989519119262695
rênal,13,12930,0.9911786913871765
durand,0,12982,0.9538835883140564
durand,0,12982,0.9640133380889893
marchand,2,12984,0.9702214002609253
marchand,2,12984,0.9428914189338684
draps,4,12986,0.8224018812179565
rênal,11,12999,0.994051992893219
julien,8,13028,0.823488712310791
julien,0,13042,0.9727559685707092
rênal,9,13108,0.9819663763046265
baiser,27,13126,0.7497693300247192
porter,24,13154,0.9533319473266602
rênal,2,13190,0.998540997505188
rênal,23,13211,0.9985929131507874
julien,43,13231,0.40714457631111145
rênal,97,13285,0.9983235001564026
rênal,18,13308,0.9983211159706116
rênal,95,13385,0.9967337846755981
rênal,15,13472,0.9457998275756836
julien,1,13493,0.9993301630020142
parut,2,13494,0.999703586101532
parut,2,13494,0.983934223651886
rênal,18,13543,0.9943191409111023
jésus,11,13616,0.8477455973625183
christ,13,13618,0.9692589044570923
adolphe,0,13647,0.9899695515632629
adolphe,0,13647,0.925948977470398
adolphe,0,13709,0.9957102537155151
adolphe,0,13709,0.7536046504974365
ouvrit,1,13710,0.7016909718513489
ouvrit,1,13710,0.8565175533294678
rênal,3,13740,0.9991059899330139
julien,9,13775,0.4004678428173065
adolphe,19,13812,0.9431973695755005
adolphe,19,13812,0.7864938974380493
rênal,9,13863,0.9988325238227844
horace,42,13896,0.9666879773139954
julien,0,13898,0.9811576008796692
savait,2,13900,0.7804942727088928
savait,2,13900,0.698193371295929
rênal,3,13937,0.9953575730323792
horace,14,13948,0.9396860003471375
julien,8,13996,0.6065002083778381
stanislas,0,14020,0.9997263550758362
stanislas,0,14020,0.9644116759300232
stanislas,0,14020,0.9755645990371704
xavier,2,14022,0.988710343837738
petit,1,14034,0.6453616619110107
stanislas,2,14035,0.9961126446723938
stanislas,2,14035,0.835832417011261
stanislas,2,14035,0.9373654127120972
rênal,11,14071,0.9994636178016663
julien,14,14074,0.4537400007247925
valenod,0,14080,0.9927131533622742
valenod,0,14080,0.8836771249771118
valenod,0,14080,0.9478810429573059
chevaux,6,14086,0.40896254777908325
charcot,0,14092,0.9986292123794556
charcot,0,14092,0.9982452392578125
maugiron,2,14094,0.9969287514686584
maugiron,2,14094,0.8802212476730347
maugiron,2,14094,0.719368040561676
maugiron,2,14094,0.7083242535591125
rênal,9,14136,0.9835324287414551
julien,0,14142,0.7047845721244812
rênal,19,14175,0.9841429591178894
julien,48,14204,0.9863880276679993
julien,0,14237,0.9384196996688843
rênal,21,14258,0.9977849721908569
mm,5,14270,0.9658357501029968
rênal,8,14273,0.9951653480529785
valenod,10,14275,0.9768450260162354
valenod,10,14275,0.7834608554840088
valenod,10,14275,0.6355976462364197
julien,21,14286,0.9473137259483337
napoléon,23,14288,0.851256787776947
rênal,8,14471,0.9949499368667603
julien,8,14622,0.9892414212226868
rênal,2,14730,0.9805914759635925
hasard,9,14746,0.4746180474758148
julien,0,14789,0.9955059289932251
trouvait,1,14790,0.996137797832489
trouvait,1,14790,0.5796009302139282
trouvait,1,14790,0.5355616807937622
rênal,4,14793,0.9374303817749023
fort,5,14794,0.6032835841178894
belle,6,14795,0.6695047616958618
baiser,24,14844,0.9739239811897278
élisa,28,14848,0.9378474950790405
rênal,37,14857,0.9974580407142639
élisa,5,14884,0.9530585408210754
julien,9,14888,0.9346553087234497
élisa,10,14907,0.9511043429374695
julien,0,14927,0.6417157649993896
julien,11,14985,0.5686322450637817
rênal,2,14989,0.9970182180404663
élisa,15,15002,0.9881784319877625
julien,35,15022,0.9496562480926514
rênal,14,15076,0.9729947447776794
julien,43,15105,0.7532488107681274
julien,9,15141,0.9196082949638367
rênal,13,15145,0.9854216575622559
rênal,2,15206,0.9696420431137085
julien,23,15227,0.6103330254554749
rênal,2,15288,0.9410848021507263
rênal,2,15449,0.9808789491653442
rênal,41,15573,0.9960418939590454
rênal,25,15830,0.9411970376968384
derville,15,15878,0.998198926448822
derville,15,15878,0.9661948680877686
valenod,0,15894,0.9975075721740723
valenod,0,15894,0.9150407910346985
valenod,0,15894,0.8845736384391785
charcot,6,15900,0.9990164041519165
charcot,6,15900,0.9880019426345825
maugiron,8,15902,0.9666223526000977
maugiron,8,15902,0.5944107174873352
rênal,7,15967,0.9542632699012756
julien,7,15993,0.36820217967033386
rênal,2,16022,0.9822529554367065
julien,29,16132,0.8995720148086548
julien,6,16189,0.9721492528915405
rênal,10,16193,0.997096061706543
imiter,14,16255,0.994998574256897
imiter,14,16255,0.9626937508583069
rênal,13,16417,0.9697588682174683
julien,0,16425,0.4932417571544647
julien,16,16486,0.9240514039993286
julien,7,16512,0.9980484247207642
remarqua,8,16513,0.49220624566078186
louis,8,16603,0.3786582350730896
julien,27,16637,0.6946325302124023
rênal,21,16732,0.9492180347442627
rênal,2,16745,0.9986044764518738
julien,14,16757,0.5915682911872864
rênal,47,16790,0.9914228320121765
rênal,9,16816,0.9834198951721191
rênal,6,16853,0.9901543259620667
devint,7,16854,0.9957852959632874
devint,7,16854,0.8811799883842468
julien,18,16865,0.8895878791809082
rênal,14,16924,0.9743938446044922
julien,11,16937,0.9453486800193787
rênal,62,16988,0.9968451261520386
julien,98,17024,0.6902554631233215
rênal,117,17043,0.9955904483795166
rênal,4,17068,0.9914000034332275
prince,23,17087,0.7006699442863464
condé,25,17089,0.8168942928314209
julien,8,17166,0.9974204301834106
rênal,26,17184,0.734097957611084
tremblante,27,17185,0.5657733082771301
rênal,2,17229,0.9763359427452087
tomba,3,17230,0.9982665777206421
tomba,3,17230,0.8754370808601379
humilier,2,17242,0.9874160885810852
humilier,2,17242,0.972854495048523
humilier,2,17242,0.9878102540969849
julien,3,17243,0.9937223792076111
rênal,2,17366,0.9856798648834229
louis,6,17420,0.7080928087234497
rênal,4,17475,0.9966310858726501
julien,22,17493,0.3571188747882843
rênal,15,17545,0.9849105477333069
rênal,24,17599,0.9954279661178589
rênal,34,17657,0.9987722039222717
rênal,3,17698,0.9961755275726318
sage,10,17705,0.5149274468421936
julien,47,17742,0.9990271329879761
voyait,48,17743,0.9983844757080078
voyait,48,17743,0.6556676626205444
voyait,48,17743,0.6613499522209167
maire,52,17747,0.5390008091926575
rênal,6,17821,0.970485270023346
julien,1,17918,0.5764663219451904
julien,0,17946,0.992757260799408
tut,2,17948,0.8873748183250427
tut,2,17948,0.8761934638023376
rênal,27,17987,0.9995782971382141
jacobin,39,17999,0.6693294048309326
adolphe,0,18016,0.9959766268730164
adolphe,0,18016,0.9528877139091492
rênal,34,18050,0.9690097570419312
julien,47,18063,0.933623194694519
ajouta,31,18140,0.8945093750953674
ajouta,31,18140,0.9432080984115601
ajouta,31,18140,0.6387065052986145
rênal,35,18144,0.9953410625457764
julien,3,18177,0.651357889175415
rênal,48,18222,0.9804162383079529
rênal,6,18456,0.7407010793685913
julien,0,18488,0.9944556355476379
savait,2,18490,0.9311798214912415
savait,2,18490,0.6196795105934143
rênal,8,18504,0.9960796236991882
rênal,12,18739,0.9842923879623413
rênal,2,18846,0.9912716746330261
julien,29,18913,0.6615628600120544
napoléon,4,18919,0.7440797686576843
rênal,2,18989,0.9932076334953308
rênal,7,19137,0.9938187003135681
don,33,19191,0.6959645748138428
juan,34,19192,0.7709393501281738
angélique,2,19203,0.8391488194465637
angélique,2,19203,0.40761101245880127
rênal,7,19208,0.9629595279693604
élisa,34,19235,0.9131538271903992
élisa,33,19292,0.9640743732452393
julien,0,19630,0.9365536570549011
louis,21,19771,0.9914069175720215
rentes,23,19773,0.9994996786117554
rentes,23,19773,0.9153578877449036
allait,24,19774,0.9843183159828186
allait,24,19774,0.6047197580337524
donner,26,19776,0.9995538592338562
donner,26,19776,0.9247490167617798
julien,6,19795,0.711988091468811
élisa,8,19929,0.4061852693557739
julien,0,19986,0.9518947005271912
julien,8,20044,0.7281749844551086
rênal,2,20127,0.7654539346694946
rênal,2,20175,0.9409144520759583
julien,35,20208,0.7812002301216125
louis,14,20243,0.9806162118911743
rentes,16,20245,0.9946086406707764
rentes,16,20245,0.7547982335090637
julien,0,20256,0.9521887898445129
rênal,2,20286,0.9333375096321106
élisa,2,20329,0.7637544274330139
élisa,4,20350,0.7838069796562195
rênal,31,20377,0.9942091703414917
rênal,67,20413,0.989222526550293
julien,0,20432,0.8492590188980103
curé,3,20446,0.777925968170166
curé,16,20459,0.6080081462860107
rênal,2,20520,0.953926682472229
julien,0,20597,0.875458300113678
rênal,8,20607,0.9734162092208862
julien,8,20719,0.4641183614730835
rênal,2,20789,0.9528330564498901
julien,8,20874,0.8826441764831543
rênal,34,20900,0.9944854378700256
rênal,8,20929,0.9830794334411621
rougit,9,20930,0.9969021081924438
rougit,9,20930,0.9288435578346252
rougit,9,20930,0.5106295347213745
rênal,39,20984,0.9984192848205566
rênal,30,21021,0.9852393865585327
julien,9,21032,0.8034012317657471
rênal,21,21074,0.9856104254722595
rênal,19,21115,0.9700443744659424
rênal,10,21198,0.9985635876655579
rênal,10,21234,0.9959742426872253
rênal,12,21273,0.9966598749160767
rênal,28,21289,0.9976662397384644
julien,0,21297,0.8928107619285583
rênal,2,21363,0.9847453236579895
passa,3,21364,0.86073237657547
passa,3,21364,0.5901407599449158
julien,9,21370,0.9913311004638672
rênal,6,21403,0.9866744875907898
rênal,31,21442,0.8467680811882019
rênal,12,21511,0.9820138812065125
godart,0,21526,0.9987295269966125
godart,0,21526,0.9927876591682434
julien,3,21529,0.9725659489631653
julien,17,21556,0.8689718246459961
rênal,7,21565,0.9864134788513184
julien,9,21567,0.977150559425354
élisa,19,21628,0.9322701692581177
rênal,16,21694,0.9456787109375
julien,31,21833,0.9605005979537964
élisa,36,21838,0.9176798462867737
ramena,1,21875,0.7227306962013245
ramena,1,21875,0.582728385925293
rênal,6,21891,0.9960934519767761
derville,14,21899,0.9985467791557312
derville,14,21899,0.9814645648002625
derville,1,21914,0.9990618824958801
derville,1,21914,0.9809083938598633
rênal,14,21957,0.9963865280151367
derville,36,21979,0.9986938834190369
derville,36,21979,0.9947328567504883
rênal,27,22012,0.8925792574882507
derville,7,22041,0.9974332451820374
derville,7,22041,0.9188818335533142
julien,0,22053,0.9662236571311951
rênal,27,22111,0.9906662106513977
derville,6,22144,0.9988375306129456
derville,6,22144,0.9935324192047119
julien,10,22148,0.5027706623077393
mozart,59,22313,0.6700547337532043
derville,62,22316,0.9991229176521301
derville,62,22316,0.9359264969825745
julien,24,22342,0.34731754660606384
rênal,4,22380,0.9815701842308044
napoléon,3,22481,0.48454925417900085
rênal,33,22589,0.9927564263343811
guérin,0,22710,0.987981379032135
guérin,0,22710,0.9930872321128845
strombeck,5,22715,0.9755209684371948
strombeck,5,22715,0.906784176826477
strombeck,5,22715,0.9279717803001404
rênal,17,22727,0.9249672889709473
rênal,17,22763,0.983348548412323
derville,4,22790,0.9988617897033691
derville,4,22790,0.9952942728996277
julien,7,22793,0.9857558608055115
rênal,17,22853,0.9571650624275208
julien,13,22978,0.7991029620170593
rênal,8,23009,0.9928499460220337
derville,16,23017,0.9992139339447021
derville,16,23017,0.9977757334709167
julien,9,23032,0.8617683053016663
rênal,15,23113,0.9942331910133362
rênal,61,23159,0.9915927648544312
julien,67,23165,0.9845027327537537
julien,0,23225,0.9935675263404846
rênal,23,23357,0.9807707667350769
julien,0,23364,0.9907528162002563
rênal,14,23441,0.9950241446495056
derville,3,23454,0.9917029738426208
derville,3,23454,0.9357879161834717
rênal,4,23481,0.9835768342018127
julien,0,23504,0.9527133703231812
rênal,8,23512,0.9767791628837585
derville,4,23559,0.998598039150238
derville,4,23559,0.9901362061500549
julien,13,23568,0.9999526739120483
serra,14,23569,0.9998648166656494
rênal,2,23581,0.9921290874481201
julien,6,23628,0.5049827098846436
derville,5,23689,0.9962034821510315
derville,5,23689,0.9875929951667786
rênal,13,23725,0.9580166339874268
rênal,35,23762,0.8974581956863403
derville,18,23807,0.9926548004150391
derville,18,23807,0.8665862679481506
rênal,3,23826,0.9336307644844055
julien,9,23832,0.5607678294181824
charles,18,23863,0.9918404817581177
téméraire,20,23865,0.9983218312263489
julien,0,23909,0.9897475242614746
rênal,15,23924,0.9940871000289917
rênal,2,24013,0.9971867203712463
rênal,19,24094,0.9562370777130127
rênal,27,24242,0.9945839047431946
rênal,12,24306,0.7518032789230347
julien,2,24310,0.9584381580352783
rênal,58,24366,0.9935426712036133
rênal,12,24506,0.9980794191360474
rênal,2,24530,0.9810755252838135
julien,14,24554,0.9843195080757141
donner,17,24557,0.9938598871231079
rênal,6,24579,0.9977589845657349
julien,10,24583,0.9693028926849365
rênal,33,24606,0.9981697797775269
julien,47,24620,0.969287097454071
rênal,10,24632,0.9975862503051758
rênal,4,24665,0.9978926777839661
derville,19,24680,0.9973987340927124
derville,19,24680,0.9203476309776306
rênal,6,24694,0.9978926777839661
julien,35,24723,0.9995253086090088
derville,57,24745,0.9942980408668518
derville,57,24745,0.9344011545181274
julien,0,24747,0.7924546003341675
derville,4,24766,0.9991676807403564
derville,4,24766,0.9779541492462158
deviné,17,24779,0.6134178042411804
robespierre,14,24812,0.9960753321647644
robespierre,14,24812,0.9872004985809326
robespierre,14,24812,0.9927814602851868
rênal,9,24897,0.9854261875152588
éclater,10,24919,0.9104751348495483
rênal,4,24925,0.9989288449287415
julien,0,24951,0.9741069674491882
rênal,5,24980,0.9982026815414429
rênal,21,25133,0.9816245436668396
rênal,89,25201,0.9899897575378418
julien,0,25252,0.9986322522163391
changea,1,25253,0.999083399772644
changea,1,25253,0.9411562085151672
couleur,3,25255,0.9389809370040894
couleur,3,25255,0.9099774360656738
couleur,3,25255,0.7447221279144287
rênal,9,25261,0.9773120880126953
derville,1,25283,0.9976367950439453
derville,1,25283,0.9827364683151245
laissa,3,25285,0.7649213075637817
laissa,3,25285,0.5865172743797302
rênal,21,25303,0.9465019106864929
rênal,5,25354,0.9962653517723083
rênal,75,25424,0.9911527037620544
julien,7,25440,0.8801214098930359
rênal,54,25487,0.997534990310669
rênal,17,25545,0.6380943655967712
julien,20,25548,0.74342280626297
julien,66,25594,0.9863288998603821
julien,14,25690,0.8036790490150452
plongea,5,25705,0.4056389331817627
julien,0,25806,0.9881492853164673
rênal,33,25839,0.9854737520217896
julien,0,25869,0.999846339225769
parut,1,25870,0.999765932559967
parut,1,25870,0.9968173503875732
napoléon,3,25925,0.9701167345046997
rênal,37,25959,0.9986756443977356
rênal,4,26097,0.9331339001655579
julien,3,26141,0.5599315166473389
rênal,6,26159,0.9925932288169861
rênal,54,26232,0.9962893724441528
julien,10,26274,0.9680590033531189
don,32,26342,0.9042015671730042
juan,33,26343,0.8234228491783142
rênal,3,26357,0.9993804693222046
rênal,3,26422,0.9989030361175537
julien,17,26436,0.996292233467102
julien,7,26467,0.7400460839271545
rênal,15,26475,0.999467670917511
rênal,3,26498,0.9995866417884827
rênal,46,26585,0.9982103109359741
rênal,57,26649,0.8577077984809875
rênal,7,26703,0.6991468667984009
valenod,0,26710,0.42185109853744507
julien,0,26776,0.9945579767227173
julien,0,26839,0.9183828234672546
julien,0,26856,0.8381270170211792
rênal,11,26867,0.999691367149353
julien,4,26919,0.9971191883087158
rênal,15,26930,0.9991310238838196
chélan,0,26945,0.6154769659042358
julien,24,26969,0.47288215160369873
rênal,30,26975,0.9887973666191101
rênal,8,27021,0.9907263517379761
julien,0,27049,0.9997614026069641
échappa,3,27052,0.9978448152542114
échappa,3,27052,0.8502370715141296
échappa,3,27052,0.7576318979263306
rênal,17,27190,0.9531550407409668
rasséréner,29,27230,0.8249359726905823
julien,34,27235,0.7954189777374268
julien,0,27316,0.9080499410629272
haleine,2,27318,0.6160069108009338
rênal,10,27479,0.997060239315033
julien,0,27571,0.9979739785194397
julien,4,27655,0.7372133135795593
napoléon,6,27688,0.5986960530281067
julia,5,27703,0.9843865036964417
don,55,27753,0.5556045770645142
juan,56,27754,0.7509407997131348
vergy,3,27802,0.9362421631813049
vergy,3,27802,0.947223424911499
julien,4,27803,0.9639461040496826
derville,6,27885,0.9380857944488525
derville,6,27885,0.5194154977798462
julien,9,27967,0.9464155435562134
rênal,11,27998,0.920068621635437
devint,3,28003,0.8127599954605103
julien,0,28054,0.7072786092758179
rênal,22,28076,0.9995827078819275
julien,0,28082,0.9915197491645813
julien,12,28167,0.9638436436653137
rênal,37,28192,0.9899678230285645
rênal,3,28203,0.9992249011993408
derville,1,28231,0.9996695518493652
derville,1,28231,0.9671763777732849
écoutait,4,28234,0.6739111542701721
julien,0,28236,0.7939916849136353
rênal,13,28249,0.6611114144325256
rênal,2,28306,0.942692756652832
frémit,3,28307,0.9698609709739685
frémit,3,28307,0.8568094372749329
frémit,3,28307,0.5967867970466614
julien,15,28324,0.6200667023658752
rênal,4,28340,0.9973100423812866
julien,21,28357,0.3477308750152588
rênal,43,28379,0.9966732263565063
preuve,7,28388,0.583357036113739
preuve,7,28388,0.47342532873153687
julien,35,28416,0.558421790599823
rênal,3,28535,0.9993911981582642
julien,13,28545,0.9369375705718994
julien,9,28571,0.5623483061790466
julien,9,28625,0.9476798176765442
julien,19,28700,0.38471856713294983
julien,0,28826,0.32948341965675354
julien,46,29028,0.8996598124504089
julien,65,29047,0.6241003274917603
rênal,8,29145,0.9462730884552002
jeta,9,29146,0.9974818825721741
jeta,9,29146,0.9859439134597778
rênal,2,29227,0.9707401990890503
rênal,46,29340,0.9439259767532349
sieyes,0,29380,0.9554573893547058
sieyes,0,29380,0.9367479681968689
rênal,13,29393,0.48372432589530945
rênal,7,29437,0.7769761085510254
julien,0,29548,0.9223898649215698
montrer,17,29700,0.7193732261657715
montrer,17,29700,0.4168351888656616
rênal,2,29966,0.9808403849601746
julien,0,30046,0.9822221994400024
rênal,23,30069,0.9681898355484009
julien,0,30151,0.45423728227615356
rênal,6,30166,0.9790014028549194
rênal,8,30260,0.9992005228996277
derville,11,30263,0.9996272325515747
derville,11,30263,0.9942073822021484
julien,18,30270,0.32223767042160034
julien,74,30422,0.8290619254112244
rênal,96,30444,0.9848816990852356
derville,23,30469,0.9990671277046204
derville,23,30469,0.9822914600372314
rênal,57,30503,0.9974507689476013
rênal,4,30530,0.9741582274436951
julien,0,30746,0.9122763276100159
pierre,1,30872,0.5184441208839417
carrée,2,30873,0.9765735864639282
julien,8,31136,0.9621361494064331
julien,7,31269,0.973806619644165
alluma,8,31270,0.761006772518158
rênal,48,31358,0.9734597206115723
julien,0,31371,0.9927010536193848
raconta,2,31373,0.9977759718894958
raconta,2,31373,0.8236977458000183
raconta,2,31373,0.8901603817939758
rênal,34,31405,0.9992226362228394
failli,12,31518,0.5335299372673035
gagner,13,31519,0.9888870120048523
michaud,18,31524,0.9996801614761353
michaud,18,31524,0.9973070621490479
michaud,18,31524,0.9989699125289917
julien,8,31627,0.880540132522583
julien,30,31664,0.3591679632663727
julien,5,31912,0.9948480129241943
louis,16,32113,0.4404875934123993
julien,8,32241,0.9995684027671814
quitta,9,32242,0.9954344630241394
julien,3,32419,0.5944929122924805
rênal,39,32455,0.9718636274337769
rênal,10,32643,0.9850181937217712
écouta,11,32644,0.9949877262115479
écouta,11,32644,0.561680257320404
rênal,13,32761,0.9941837191581726
derville,38,32786,0.9986916184425354
derville,38,32786,0.9680527448654175
derville,1,32821,0.9990769624710083
derville,1,32821,0.9881147146224976
rênal,14,32834,0.9969788789749146
rênal,10,32873,0.9831120371818542
tailler,14,32877,0.7963557243347168
tailler,14,32877,0.5957287549972534
élisa,24,32887,0.8291292190551758
julien,17,32923,0.34032320976257324
rênal,21,32927,0.9310138821601868
mit,23,32929,0.5951602458953857
mme,9,32950,0.5833154916763306
derville,10,32951,0.9957910776138306
derville,10,32951,0.8353176116943359
julien,5,32968,0.28053608536720276
rênal,2,32997,0.9878306984901428
julien,0,33024,0.6408872604370117
rênal,6,33048,0.9509525299072266
julien,0,33080,0.7151127457618713
rênal,13,33093,0.9961502552032471
julien,9,33146,0.984635055065155
rênal,2,33258,0.988698422908783
julien,0,33385,0.9856715798377991
rênal,3,33399,0.8823896050453186
julien,31,33427,0.8635582327842712
rênal,2,33453,0.8153370022773743
julien,17,33468,0.7933520674705505
rênal,19,33578,0.9206460118293762
rênal,15,33619,0.9724056720733643
julien,0,33683,0.9493860602378845
julien,18,33755,0.9019977450370789
rênal,34,33771,0.9947606921195984
julien,6,33799,0.5386884212493896
derville,32,33999,0.9986112117767334
derville,32,33999,0.9493882060050964
rênal,82,34049,0.9923555850982666
rênal,32,34083,0.9360156655311584
julien,6,34172,0.2956990897655487
julien,8,34202,0.4795307517051697
